-9.716812521219253540e-02	-2.454330176115036011e-01	7.928470373153686523e-01	-1.522540092468261719e+00	7.810153365135192871e-01	-8.706650733947753906e-01	-8.706157803535461426e-01	3.164046704769134521e-01	9.584101438522338867e-01	4.597905278205871582e-01	5.010957121849060059e-01	-2.031411975622177124e-01
-1.067796424031257629e-01	-2.354327589273452759e-01	8.076009750366210938e-01	-1.537237048149108887e+00	7.764723300933837891e-01	-8.842911124229431152e-01	-8.643603920936584473e-01	3.234176039695739746e-01	9.503625631332397461e-01	4.607310593128204346e-01	5.096959471702575684e-01	-2.001793384552001953e-01
-9.508113563060760498e-02	-2.425609230995178223e-01	8.137533664703369141e-01	-1.522658824920654297e+00	7.794946432113647461e-01	-8.747822642326354980e-01	-8.853261470794677734e-01	3.160610198974609375e-01	9.402911067008972168e-01	4.662473201751708984e-01	5.123004317283630371e-01	-2.077389806509017944e-01
-1.142741739749908447e-01	-2.477257847785949707e-01	7.753186225891113281e-01	-1.493412256240844727e+00	7.856110930442810059e-01	-8.570576906204223633e-01	-8.575345277786254883e-01	3.267278671264648438e-01	9.176556468009948730e-01	4.593518376350402832e-01	5.121106505393981934e-01	-2.067710459232330322e-01
-1.182848587632179260e-01	-2.381779551506042480e-01	7.700958251953125000e-01	-1.464797258377075195e+00	7.719737291336059570e-01	-8.471081256866455078e-01	-8.353353738784790039e-01	3.398489058017730713e-01	8.815388679504394531e-01	4.576559364795684814e-01	4.769909679889678955e-01	-1.944005787372589111e-01
-9.678882360458374023e-02	-2.498941570520401001e-01	7.902976274490356445e-01	-1.512364983558654785e+00	7.558859586715698242e-01	-8.573974370956420898e-01	-8.784692287445068359e-01	3.304304480552673340e-01	9.397072792053222656e-01	4.707680344581604004e-01	5.216666460037231445e-01	-2.138410061597824097e-01
-9.677112102508544922e-02	-2.596152424812316895e-01	8.082643747329711914e-01	-1.547495007514953613e+00	7.927200794219970703e-01	-8.747075796127319336e-01	-8.717120289802551270e-01	3.432962596416473389e-01	9.623681306838989258e-01	4.528090059757232666e-01	5.087178945541381836e-01	-2.178746908903121948e-01
-1.224515587091445923e-01	-2.323149740695953369e-01	8.021172881126403809e-01	-1.523820877075195312e+00	7.715424895286560059e-01	-8.789899349212646484e-01	-8.733981847763061523e-01	3.415269255638122559e-01	9.519222974777221680e-01	4.505519866943359375e-01	5.354006290435791016e-01	-2.220859825611114502e-01
-1.113026291131973267e-01	-2.354679107666015625e-01	7.945933341979980469e-01	-1.516146659851074219e+00	7.898384332656860352e-01	-8.898630738258361816e-01	-8.781545162200927734e-01	3.244998753070831299e-01	9.532127380371093750e-01	4.558385312557220459e-01	5.143805146217346191e-01	-2.014287710189819336e-01
-1.198044717311859131e-01	-2.446141242980957031e-01	8.079897165298461914e-01	-1.541938662528991699e+00	7.858664393424987793e-01	-8.878903985023498535e-01	-8.843389749526977539e-01	3.445895314216613770e-01	9.517483711242675781e-01	4.678581058979034424e-01	5.170893669128417969e-01	-1.965548545122146606e-01
-9.932147711515426636e-02	-2.425228059291839600e-01	7.749786972999572754e-01	-1.506350040435791016e+00	7.677114605903625488e-01	-8.730583190917968750e-01	-8.926417827606201172e-01	3.492522835731506348e-01	9.442777633666992188e-01	4.585400819778442383e-01	5.202746987342834473e-01	-2.011404335498809814e-01
-8.172033727169036865e-02	-2.465100586414337158e-01	7.984610795974731445e-01	-1.513869047164916992e+00	7.724257707595825195e-01	-8.776870369911193848e-01	-8.718758821487426758e-01	3.258792757987976074e-01	9.395866394042968750e-01	4.458014369010925293e-01	5.163403153419494629e-01	-2.068321853876113892e-01
-1.161367669701576233e-01	-2.347022593021392822e-01	7.994754314422607422e-01	-1.512549638748168945e+00	7.632479667663574219e-01	-8.770618438720703125e-01	-8.515836596488952637e-01	3.251188695430755615e-01	9.465764760971069336e-01	4.550136625766754150e-01	5.026117563247680664e-01	-2.000099420547485352e-01
-1.186164170503616333e-01	-2.436290383338928223e-01	8.046988844871520996e-01	-1.508290052413940430e+00	7.713975906372070312e-01	-8.657770156860351562e-01	-8.850246667861938477e-01	3.317156434059143066e-01	9.613350033760070801e-01	4.551590681076049805e-01	5.325676202774047852e-01	-2.355365753173828125e-01
-9.678881615400314331e-02	-2.498942166566848755e-01	7.902975082397460938e-01	-1.512365341186523438e+00	7.558859586715698242e-01	-8.573974370956420898e-01	-8.784692287445068359e-01	3.304304480552673340e-01	9.397073388099670410e-01	4.707680344581604004e-01	5.216665863990783691e-01	-2.138410061597824097e-01
-1.041790097951889038e-01	-2.374623864889144897e-01	8.272963166236877441e-01	-1.530690312385559082e+00	7.566364407539367676e-01	-8.832399249076843262e-01	-8.575720191001892090e-01	3.359094262123107910e-01	9.297266006469726562e-01	4.727201461791992188e-01	4.936797618865966797e-01	-2.028253227472305298e-01
-1.180846244096755981e-01	-2.597521543502807617e-01	7.704641819000244141e-01	-1.533211588859558105e+00	7.594581842422485352e-01	-8.457951545715332031e-01	-8.566204309463500977e-01	3.467509448528289795e-01	9.556562304496765137e-01	4.643509387969970703e-01	5.207710862159729004e-01	-2.039875984191894531e-01
-1.142741739749908447e-01	-2.477257847785949707e-01	7.753186225891113281e-01	-1.493412256240844727e+00	7.856110930442810059e-01	-8.570576906204223633e-01	-8.575345277786254883e-01	3.267278671264648438e-01	9.176556468009948730e-01	4.593518376350402832e-01	5.121106505393981934e-01	-2.067710459232330322e-01
-9.814424067735671997e-02	-2.445289045572280884e-01	8.040658831596374512e-01	-1.523744583129882812e+00	7.813045978546142578e-01	-8.749710917472839355e-01	-8.770747184753417969e-01	3.381017744541168213e-01	9.331055283546447754e-01	4.510991871356964111e-01	5.310775637626647949e-01	-2.202909141778945923e-01
-1.125350892543792725e-01	-2.520530521869659424e-01	7.888947129249572754e-01	-1.509834051132202148e+00	7.658623456954956055e-01	-8.730962276458740234e-01	-8.494462966918945312e-01	3.262721300125122070e-01	9.446680545806884766e-01	4.849011898040771484e-01	4.991757273674011230e-01	-2.128096371889114380e-01
-8.529400080442428589e-02	-2.499832361936569214e-01	8.225514888763427734e-01	-1.526586055755615234e+00	7.766969203948974609e-01	-8.852710723876953125e-01	-8.817058205604553223e-01	3.185414671897888184e-01	9.655469059944152832e-01	4.459804296493530273e-01	5.072664022445678711e-01	-2.077438980340957642e-01
-9.411854296922683716e-02	-2.575019598007202148e-01	7.945467829704284668e-01	-1.515744805335998535e+00	7.815179228782653809e-01	-9.006694555282592773e-01	-8.585234284400939941e-01	3.353311419486999512e-01	9.417117238044738770e-01	4.541748762130737305e-01	5.214095711708068848e-01	-2.021336257457733154e-01
-1.100150793790817261e-01	-2.447546124458312988e-01	7.745761871337890625e-01	-1.500627279281616211e+00	7.808022499084472656e-01	-8.953967094421386719e-01	-8.615162968635559082e-01	3.424997031688690186e-01	9.460940361022949219e-01	4.694242179393768311e-01	5.226252079010009766e-01	-2.237117290496826172e-01
-1.015119403600692749e-01	-2.349389791488647461e-01	7.955294847488403320e-01	-1.502524971961975098e+00	7.876285910606384277e-01	-8.809909820556640625e-01	-8.685830235481262207e-01	3.454144895076751709e-01	9.178444743156433105e-01	4.658113718032836914e-01	4.974061846733093262e-01	-2.210847735404968262e-01
-1.242991685867309570e-01	-2.325840592384338379e-01	8.044846653938293457e-01	-1.512135744094848633e+00	7.825466990470886230e-01	-8.839808702468872070e-01	-8.734460473060607910e-01	3.395306169986724854e-01	9.253820776939392090e-01	4.696382880210876465e-01	5.160015821456909180e-01	-2.111380249261856079e-01
-9.966076910495758057e-02	-2.421597838401794434e-01	7.782083153724670410e-01	-1.521352052688598633e+00	7.769328355789184570e-01	-8.672775030136108398e-01	-8.720889687538146973e-01	3.253298997879028320e-01	9.604622125625610352e-01	4.681032299995422363e-01	4.978973269462585449e-01	-2.043945342302322388e-01
-1.142741739749908447e-01	-2.477257698774337769e-01	7.753186225891113281e-01	-1.493412494659423828e+00	7.856110930442810059e-01	-8.570576906204223633e-01	-8.575345277786254883e-01	3.267278671264648438e-01	9.176556468009948730e-01	4.593519270420074463e-01	5.121104717254638672e-01	-2.067710459232330322e-01
-9.252151101827621460e-02	-2.535703480243682861e-01	7.712668180465698242e-01	-1.474522590637207031e+00	7.325683832168579102e-01	-8.388060331344604492e-01	-8.155228495597839355e-01	3.375591337680816650e-01	8.794646263122558594e-01	4.612908363342285156e-01	4.938026666641235352e-01	-2.010093033313751221e-01
-1.012258082628250122e-01	-2.464793026447296143e-01	7.919804453849792480e-01	-1.496139407157897949e+00	7.710844874382019043e-01	-8.796206116676330566e-01	-8.659206032752990723e-01	3.222285211086273193e-01	9.358459711074829102e-01	4.595389068126678467e-01	5.102493166923522949e-01	-2.015416324138641357e-01
-9.370344877243041992e-02	-2.418090105056762695e-01	7.778071761131286621e-01	-1.530579447746276855e+00	7.700025439262390137e-01	-8.648988604545593262e-01	-8.774120211601257324e-01	3.382669985294342041e-01	9.767879247665405273e-01	4.580361247062683105e-01	5.106668472290039062e-01	-2.231645882129669189e-01
-1.072727143764495850e-01	-2.291796207427978516e-01	8.179742097854614258e-01	-1.524989962577819824e+00	7.817673087120056152e-01	-8.759354352951049805e-01	-8.935989141464233398e-01	3.354747295379638672e-01	9.351290464401245117e-01	4.604010283946990967e-01	5.213834047317504883e-01	-2.211531996726989746e-01
-8.650736510753631592e-02	-2.485334277153015137e-01	8.053318262100219727e-01	-1.518559813499450684e+00	7.466286420822143555e-01	-8.740404248237609863e-01	-8.720961809158325195e-01	3.196141719818115234e-01	9.529606103897094727e-01	4.808290004730224609e-01	5.221812129020690918e-01	-2.278079837560653687e-01
-1.183609962463378906e-01	-2.331863641738891602e-01	8.113158941268920898e-01	-1.514922976493835449e+00	7.737522125244140625e-01	-8.720451593399047852e-01	-8.706306815147399902e-01	3.109923899173736572e-01	9.603922963142395020e-01	4.634124636650085449e-01	5.029956102371215820e-01	-2.137145847082138062e-01
-1.036051362752914429e-01	-2.449393123388290405e-01	7.899472117424011230e-01	-1.529916167259216309e+00	7.635065913200378418e-01	-8.636634349822998047e-01	-8.743224143981933594e-01	3.284160792827606201e-01	9.509917497634887695e-01	4.686946272850036621e-01	5.248003005981445312e-01	-2.099104672670364380e-01
-1.091691181063652039e-01	-2.395209521055221558e-01	7.643388509750366211e-01	-1.485780715942382812e+00	7.623761892318725586e-01	-8.529260754585266113e-01	-8.574233651161193848e-01	3.196598887443542480e-01	9.171379208564758301e-01	4.697411060333251953e-01	5.130578279495239258e-01	-2.014913707971572876e-01
-9.678882360458374023e-02	-2.498941570520401001e-01	7.902976274490356445e-01	-1.512364983558654785e+00	7.558859586715698242e-01	-8.573974370956420898e-01	-8.784692287445068359e-01	3.304304480552673340e-01	9.397072792053222656e-01	4.707680344581604004e-01	5.216666460037231445e-01	-2.138410061597824097e-01
-8.488394320011138916e-02	-2.382172197103500366e-01	8.005798459053039551e-01	-1.529913783073425293e+00	7.717270255088806152e-01	-8.791887760162353516e-01	-8.675445914268493652e-01	3.214117288589477539e-01	9.450092911720275879e-01	4.559945166110992432e-01	5.126969218254089355e-01	-2.076707780361175537e-01
-1.207524538040161133e-01	-2.574162781238555908e-01	7.891587615013122559e-01	-1.522402524948120117e+00	7.791694402694702148e-01	-8.670057654380798340e-01	-8.642621636390686035e-01	3.321809172630310059e-01	9.527124166488647461e-01	4.844699501991271973e-01	5.166105031967163086e-01	-2.224624156951904297e-01
-9.602864086627960205e-02	-2.425092458724975586e-01	7.801650762557983398e-01	-1.510157585144042969e+00	7.666201591491699219e-01	-8.696522116661071777e-01	-8.687450289726257324e-01	3.367040157318115234e-01	9.399760365486145020e-01	4.576263725757598877e-01	5.268783569335937500e-01	-2.208771705627441406e-01
-9.678882360458374023e-02	-2.498941570520401001e-01	7.902976274490356445e-01	-1.512364983558654785e+00	7.558859586715698242e-01	-8.573974370956420898e-01	-8.784692287445068359e-01	3.304304480552673340e-01	9.397072792053222656e-01	4.707680344581604004e-01	5.216666460037231445e-01	-2.138410061597824097e-01
-1.180846244096755981e-01	-2.597521543502807617e-01	7.704641819000244141e-01	-1.533211588859558105e+00	7.594581842422485352e-01	-8.457951545715332031e-01	-8.566204309463500977e-01	3.467509448528289795e-01	9.556562304496765137e-01	4.643509387969970703e-01	5.207710862159729004e-01	-2.039875984191894531e-01
-1.203375980257987976e-01	-2.311090677976608276e-01	7.834687232971191406e-01	-1.520514607429504395e+00	7.760313153266906738e-01	-8.952813744544982910e-01	-8.709208369255065918e-01	3.457580208778381348e-01	9.405782818794250488e-01	4.806587994098663330e-01	5.180292129516601562e-01	-2.063606083393096924e-01
-1.163660958409309387e-01	-2.311523109674453735e-01	8.024424910545349121e-01	-1.500538110733032227e+00	7.745039463043212891e-01	-8.793109655380249023e-01	-8.801987767219543457e-01	3.457952439785003662e-01	9.171023964881896973e-01	4.701901376247406006e-01	5.053799152374267578e-01	-2.078477889299392700e-01
-1.098056510090827942e-01	-2.203870415687561035e-01	8.006014227867126465e-01	-1.515484809875488281e+00	7.902043461799621582e-01	-8.951371312141418457e-01	-8.756625056266784668e-01	3.317116498947143555e-01	9.574413895606994629e-01	4.478205442428588867e-01	5.133324265480041504e-01	-2.246346622705459595e-01
-9.598758816719055176e-02	-2.488470226526260376e-01	7.903622984886169434e-01	-1.533706426620483398e+00	7.613384127616882324e-01	-8.980898857116699219e-01	-8.632302880287170410e-01	3.332645893096923828e-01	9.570395946502685547e-01	4.790325462818145752e-01	5.284018516540527344e-01	-2.095783054828643799e-01
-1.141913086175918579e-01	-2.408194839954376221e-01	8.037269711494445801e-01	-1.528559088706970215e+00	7.919843196868896484e-01	-8.705668449401855469e-01	-8.697804212570190430e-01	3.282877206802368164e-01	9.498847126960754395e-01	4.542234539985656738e-01	4.992306232452392578e-01	-2.034203410148620605e-01
-1.091691181063652039e-01	-2.395209521055221558e-01	7.643388509750366211e-01	-1.485780715942382812e+00	7.623761892318725586e-01	-8.529260754585266113e-01	-8.574233651161193848e-01	3.196598887443542480e-01	9.171379208564758301e-01	4.697411060333251953e-01	5.130578279495239258e-01	-2.014913707971572876e-01
-1.163580119609832764e-01	-2.390102893114089966e-01	7.893505096435546875e-01	-1.480462074279785156e+00	7.301576137542724609e-01	-8.586542606353759766e-01	-8.487511277198791504e-01	3.313452303409576416e-01	9.148212671279907227e-01	4.831845760345458984e-01	4.812374711036682129e-01	-1.868610680103302002e-01
-1.186164319515228271e-01	-2.436290681362152100e-01	8.046988248825073242e-01	-1.508289813995361328e+00	7.713975906372070312e-01	-8.657770156860351562e-01	-8.850246667861938477e-01	3.317156434059143066e-01	9.613348245620727539e-01	4.551590383052825928e-01	5.325676798820495605e-01	-2.355365604162216187e-01
-9.678882360458374023e-02	-2.498941570520401001e-01	7.902976274490356445e-01	-1.512364983558654785e+00	7.558859586715698242e-01	-8.573974370956420898e-01	-8.784692287445068359e-01	3.304304480552673340e-01	9.397072792053222656e-01	4.707680344581604004e-01	5.216666460037231445e-01	-2.138410061597824097e-01
-1.104881614446640015e-01	-2.325065433979034424e-01	8.127598762512207031e-01	-1.529417753219604492e+00	7.887327671051025391e-01	-8.737411499023437500e-01	-8.822823762893676758e-01	3.201758563518524170e-01	9.593672752380371094e-01	4.596321582794189453e-01	4.970590770244598389e-01	-2.092911005020141602e-01
-1.007570549845695496e-01	-2.342929691076278687e-01	8.156265020370483398e-01	-1.532049417495727539e+00	7.688761949539184570e-01	-8.922026157379150391e-01	-8.820369243621826172e-01	3.222589790821075439e-01	9.778885245323181152e-01	4.575076699256896973e-01	5.229716300964355469e-01	-2.237904965877532959e-01
-1.255459487438201904e-01	-2.416848689317703247e-01	8.100239634513854980e-01	-1.540507078170776367e+00	7.799859046936035156e-01	-8.739564418792724609e-01	-8.899105191230773926e-01	3.436992168426513672e-01	9.535259604454040527e-01	4.694287180900573730e-01	5.169258713722229004e-01	-2.019848972558975220e-01
-1.051783487200737000e-01	-2.421154528856277466e-01	8.120867609977722168e-01	-1.516460299491882324e+00	7.635215520858764648e-01	-8.647350072860717773e-01	-8.739389181137084961e-01	3.349655270576477051e-01	9.239333271980285645e-01	4.663010835647583008e-01	5.250418186187744141e-01	-2.234219461679458618e-01
-9.984986484050750732e-02	-2.314566075801849365e-01	8.041069507598876953e-01	-1.509227752685546875e+00	7.733613252639770508e-01	-8.912941813468933105e-01	-8.911126255989074707e-01	3.266389071941375732e-01	9.354307055473327637e-01	4.642902314662933350e-01	5.235669612884521484e-01	-2.044540792703628540e-01
-1.120281368494033813e-01	-2.443982064723968506e-01	7.514054179191589355e-01	-1.449867129325866699e+00	7.677611112594604492e-01	-8.122619390487670898e-01	-8.444795608520507812e-01	3.255697488784790039e-01	8.664903044700622559e-01	4.745110273361206055e-01	4.787831306457519531e-01	-2.014861255884170532e-01
-1.006470993161201477e-01	-2.335368990898132324e-01	8.195636272430419922e-01	-1.525973796844482422e+00	7.719839811325073242e-01	-8.907607197761535645e-01	-8.809189796447753906e-01	3.231227099895477295e-01	9.368480443954467773e-01	4.650394022464752197e-01	5.211453437805175781e-01	-2.058654725551605225e-01
-9.875707328319549561e-02	-2.435871958732604980e-01	8.025605678558349609e-01	-1.505070209503173828e+00	7.761044502258300781e-01	-8.637242317199707031e-01	-9.080896377563476562e-01	3.439773619174957275e-01	9.705351591110229492e-01	4.436636567115783691e-01	5.146909952163696289e-01	-2.323037385940551758e-01
-1.182017177343368530e-01	-2.472714781761169434e-01	7.905868291854858398e-01	-1.507824182510375977e+00	7.895789742469787598e-01	-8.669611811637878418e-01	-8.732041716575622559e-01	3.302764296531677246e-01	9.382278919219970703e-01	4.673683345317840576e-01	5.114383101463317871e-01	-2.140138298273086548e-01
-1.247273385524749756e-01	-2.251196950674057007e-01	7.886836528778076172e-01	-1.471468448638916016e+00	7.506988644599914551e-01	-8.429713249206542969e-01	-8.553387522697448730e-01	3.231112957000732422e-01	9.227857589721679688e-01	4.563014209270477295e-01	4.841274619102478027e-01	-2.060829102993011475e-01
-1.089980006217956543e-01	-2.406304180622100830e-01	8.057127594947814941e-01	-1.517268538475036621e+00	7.620615959167480469e-01	-8.694839477539062500e-01	-8.544613122940063477e-01	3.250748515129089355e-01	9.366998672485351562e-01	4.598767161369323730e-01	5.204307436943054199e-01	-2.190141528844833374e-01
-9.984013438224792480e-02	-2.566742002964019775e-01	7.897396087646484375e-01	-1.510254263877868652e+00	7.686671018600463867e-01	-8.720911145210266113e-01	-8.640681505203247070e-01	3.476385474205017090e-01	9.336944818496704102e-01	4.546776115894317627e-01	5.335218906402587891e-01	-2.250115871429443359e-01
-1.007732599973678589e-01	-2.431925088167190552e-01	8.072530031204223633e-01	-1.526343822479248047e+00	7.775196433067321777e-01	-8.883942961692810059e-01	-8.785253763198852539e-01	3.186095952987670898e-01	9.603115320205688477e-01	4.549069106578826904e-01	5.277189016342163086e-01	-2.090901136398315430e-01
-1.181871145963668823e-01	-2.297453284263610840e-01	7.878131866455078125e-01	-1.510163068771362305e+00	7.502555847167968750e-01	-8.787617683410644531e-01	-8.697812557220458984e-01	3.258214890956878662e-01	9.605283737182617188e-01	4.748284518718719482e-01	5.205683708190917969e-01	-2.131770104169845581e-01
-1.186164319515228271e-01	-2.436290681362152100e-01	8.046988248825073242e-01	-1.508289813995361328e+00	7.713975906372070312e-01	-8.657770156860351562e-01	-8.850246667861938477e-01	3.317156434059143066e-01	9.613348245620727539e-01	4.551590383052825928e-01	5.325676798820495605e-01	-2.355365604162216187e-01
-9.678882360458374023e-02	-2.498941570520401001e-01	7.902976274490356445e-01	-1.512364983558654785e+00	7.558859586715698242e-01	-8.573974370956420898e-01	-8.784692287445068359e-01	3.304304480552673340e-01	9.397072792053222656e-01	4.707680344581604004e-01	5.216666460037231445e-01	-2.138410061597824097e-01
-1.076612994074821472e-01	-2.485009133815765381e-01	8.113278150558471680e-01	-1.529299378395080566e+00	7.844548225402832031e-01	-8.774638772010803223e-01	-8.708469867706298828e-01	3.166572451591491699e-01	9.559363722801208496e-01	4.574766159057617188e-01	5.141073465347290039e-01	-2.061876505613327026e-01
-9.875707328319549561e-02	-2.435871958732604980e-01	8.025605678558349609e-01	-1.505070209503173828e+00	7.761044502258300781e-01	-8.637242317199707031e-01	-9.080896377563476562e-01	3.439773619174957275e-01	9.705351591110229492e-01	4.436636567115783691e-01	5.146909952163696289e-01	-2.323037385940551758e-01
-1.236371472477912903e-01	-2.431122660636901855e-01	7.706644535064697266e-01	-1.477382063865661621e+00	7.608776092529296875e-01	-8.588451743125915527e-01	-8.669836521148681641e-01	3.367659151554107666e-01	9.091683030128479004e-01	4.743048548698425293e-01	5.314429402351379395e-01	-2.132636308670043945e-01
-1.069541722536087036e-01	-2.199010998010635376e-01	8.177689909934997559e-01	-1.479516863822937012e+00	7.396760582923889160e-01	-8.495008945465087891e-01	-8.462942242622375488e-01	3.098080158233642578e-01	9.122380018234252930e-01	4.396679997444152832e-01	4.939448237419128418e-01	-2.109365016222000122e-01
-9.400889277458190918e-02	-2.422866225242614746e-01	8.201645612716674805e-01	-1.512600898742675781e+00	7.784444093704223633e-01	-8.723886013031005859e-01	-8.885016441345214844e-01	3.354640603065490723e-01	9.489682912826538086e-01	4.425579309463500977e-01	5.250954031944274902e-01	-2.409081608057022095e-01
-1.159358248114585876e-01	-2.313226461410522461e-01	7.719584107398986816e-01	-1.477838397026062012e+00	7.615482807159423828e-01	-8.613405823707580566e-01	-8.612797260284423828e-01	3.180211484432220459e-01	9.007749557495117188e-01	4.708216786384582520e-01	5.278429388999938965e-01	-2.032501399517059326e-01
-1.238417476415634155e-01	-2.265721261501312256e-01	8.098632097244262695e-01	-1.513943791389465332e+00	7.782284617424011230e-01	-8.640739917755126953e-01	-8.872773647308349609e-01	3.443086147308349609e-01	9.364655613899230957e-01	4.717206954956054688e-01	5.123709440231323242e-01	-2.372487038373947144e-01
-9.678882360458374023e-02	-2.498941570520401001e-01	7.902976274490356445e-01	-1.512364983558654785e+00	7.558859586715698242e-01	-8.573974370956420898e-01	-8.784692287445068359e-01	3.304304480552673340e-01	9.397072792053222656e-01	4.707680344581604004e-01	5.216666460037231445e-01	-2.138410061597824097e-01
-1.067749261856079102e-01	-2.435926496982574463e-01	7.813552618026733398e-01	-1.526437282562255859e+00	7.836548089981079102e-01	-8.803576231002807617e-01	-8.696585893630981445e-01	3.468295931816101074e-01	9.322857856750488281e-01	4.817920029163360596e-01	5.157964825630187988e-01	-2.148928791284561157e-01
-1.113622188568115234e-01	-2.473009526729583740e-01	8.038573265075683594e-01	-1.532494902610778809e+00	7.817267179489135742e-01	-8.734446763992309570e-01	-8.691921234130859375e-01	3.177709579467773438e-01	9.655367136001586914e-01	4.617796242237091064e-01	5.127267241477966309e-01	-2.096033394336700439e-01
-1.191336959600448608e-01	-2.325769662857055664e-01	7.807289361953735352e-01	-1.511520147323608398e+00	7.761550545692443848e-01	-8.737610578536987305e-01	-8.864957094192504883e-01	3.334488570690155029e-01	9.668092131614685059e-01	4.583799540996551514e-01	5.098370313644409180e-01	-2.018714398145675659e-01
-1.141913086175918579e-01	-2.408194839954376221e-01	8.037269711494445801e-01	-1.528559088706970215e+00	7.919843196868896484e-01	-8.705668449401855469e-01	-8.697804212570190430e-01	3.282877206802368164e-01	9.498847126960754395e-01	4.542234539985656738e-01	4.992306232452392578e-01	-2.034203410148620605e-01
-1.091691181063652039e-01	-2.395209521055221558e-01	7.643388509750366211e-01	-1.485780715942382812e+00	7.623761892318725586e-01	-8.529260754585266113e-01	-8.574233651161193848e-01	3.196598887443542480e-01	9.171379208564758301e-01	4.697411060333251953e-01	5.130578279495239258e-01	-2.014913707971572876e-01
-1.098097562789916992e-01	-2.258509695529937744e-01	7.926447987556457520e-01	-1.516187787055969238e+00	7.913929224014282227e-01	-8.880994915962219238e-01	-8.788051605224609375e-01	3.421347737312316895e-01	9.294630885124206543e-01	4.706186652183532715e-01	5.116361379623413086e-01	-2.191372215747833252e-01
-1.070291325449943542e-01	-2.398786544799804688e-01	7.993037104606628418e-01	-1.540836453437805176e+00	7.674216032028198242e-01	-8.814760446548461914e-01	-8.489468693733215332e-01	3.335360884666442871e-01	9.483187794685363770e-01	4.803011715412139893e-01	5.119807720184326172e-01	-2.226948291063308716e-01
-9.980794787406921387e-02	-2.477973699569702148e-01	7.819298505783081055e-01	-1.517863631248474121e+00	7.851319909095764160e-01	-9.104076623916625977e-01	-8.667846918106079102e-01	3.537983298301696777e-01	9.443134069442749023e-01	4.628518521785736084e-01	5.113474726676940918e-01	-1.967114806175231934e-01
-8.926891535520553589e-02	-2.447431683540344238e-01	7.836022377014160156e-01	-1.518656253814697266e+00	7.779359817504882812e-01	-8.806017041206359863e-01	-8.784321546554565430e-01	3.224923014640808105e-01	9.720021486282348633e-01	4.552166163921356201e-01	5.179284811019897461e-01	-2.174753993749618530e-01
